Name,Surname,Student ID,GPA,Department,Enrollment Year,Date of Birth
Benjamin,Ross,1425032146,2.74,Electrical and Electronics Engineering,2022,1955-09-02
Richard,Morgan,2425036316,1.25,Architecture,2022,1966-08-17
Ryan,George,1217705312,1.87,Food Engineering,2022,1956-02-25
Margaret,Jackson,2267948577,2.93,Chemistry,2022,2002-06-28
Joanne,White,1670438554,2.59,History,2022,1980-01-04
Ashley,Ramirez,1123665588,3.16,Food Engineering,2022,2005-03-19
Thomas,Davis,2698817566,1.1,Business Administration,2022,1990-04-14
Melissa,Benson,2433019028,3.2,Computer Engineering,2022,1972-11-25
Amy,Vance,2956967027,2.85,Tourism,2022,1961-10-22
Thomas,Young,1031718778,1.2,Environmental Engineering,2022,1967-01-15
Eric,Jones,2486503398,3.56,Biology,2022,1973-07-25
Heather,Alexander,2451702228,2.11,Business Administration,2022,1963-09-23
Robert,Morgan,2472743358,2.18,Maritime Studies,2022,1977-08-11
Jessica,Lopez,2268931637,1.42,Mechanical Engineering,2022,1952-04-22
Michael,Spencer,1364735495,1.89,Law,2022,2001-07-04
Beth,Flores,2944417211,3.56,Environmental Engineering,2022,2000-12-03
Kelly,Martinez,2375605790,1.79,History,2022,1993-06-25
Michelle,Giles,1502113355,1.2,Physics,2022,1984-09-24
Douglas,Park,2581657492,2.08,Physics,2022,1999-02-26
Laura,Jackson,1514599038,1.28,Law,2022,1952-04-23
Krista,Trevino,1280702839,2.68,Maritime Studies,2022,1965-10-03
Rhonda,Hudson,1166455941,1.62,Physics,2022,1973-05-19
Matthew,Smith,1072757316,2.71,Maritime Studies,2022,1969-03-01
Anthony,Owens,2949703732,3.59,Electrical and Electronics Engineering,2022,1986-09-17
Adam,Clark,2542094451,2.12,Tourism,2022,2005-10-25
Donald,Vega,2509555093,3.54,Chemical Engineering,2022,1967-12-13
Justin,Rodriguez,1972343848,2.1,Mechanical Engineering,2022,1983-02-04
Joshua,Odonnell,1166493216,2.82,History,2022,1961-02-24
Stephen,Wong,2323731047,3.9,Business Administration,2022,1996-02-11
Heather,Lee,1131070590,1.74,Chemistry,2022,1982-02-13
Kristin,Martinez,2425387819,3.78,Environmental Engineering,2022,1966-08-05
Kristi,French,2889126327,1.68,Business Administration,2022,1958-03-04
Dylan,Lang,1815613040,2.12,Business Administration,2022,1985-12-10
Scott,Mitchell,1217465325,3.61,Chemistry,2022,1997-02-15
Christopher,Ortiz,1259419852,2.12,Tourism,2022,1963-03-25
Tara,Bright,1964798647,3.36,Biology,2022,1991-12-09
Zachary,Scott,1406089949,3.08,Food Engineering,2022,1954-10-13
Sarah,Evans,1792181785,2.78,History,2022,1962-07-27
Rebecca,Diaz,2568497292,3.72,Physics,2022,1957-03-22
Vernon,Baker,2604999084,2.55,Architecture,2022,1977-05-17
Valerie,Vargas,2361200698,3.87,Business Administration,2022,1984-10-14
Joseph,Carter,1433311175,3.19,Law,2022,1965-08-01
Elizabeth,Lewis,1206736095,2.51,Mechanical Engineering,2022,1997-08-25
Scott,Shaw,1175150420,1.35,Biology,2022,1964-02-16
Timothy,Frost,1178493334,3.09,Business Administration,2022,2005-03-20
Crystal,Hernandez,1450770677,2.7,Biology,2022,1972-01-10
Jean,Edwards,1224629608,1.66,Psychology,2022,1973-02-09
Brian,Freeman,1192202881,3.58,Biology,2022,1959-09-25
Abigail,Moore,2647766649,1.81,Civil Engineering,2022,1988-04-19
Olivia,Kidd,2099563225,2.66,Law,2022,1967-02-19
Sarah,Jones,2505167729,1.55,Psychology,2022,1990-08-19
Lindsay,Hall,2349230654,3.59,Computer Engineering,2022,1957-10-19
Christopher,Ellis,1551974759,1.56,Agricultural Engineering,2022,1967-06-21
Lindsey,Perez,2458904910,2.97,Industrial Engineering,2022,1993-05-19
Elizabeth,Davis,1078814465,3.48,Tourism,2022,1957-07-18
Blake,Odom,1484328919,1.54,Biology,2022,1956-05-24
Jeremy,Vincent,1565376609,2.94,Chemistry,2022,1993-07-13
Krista,Rollins,1110594256,3.75,Literature,2022,1956-06-10
John,Johnson,1120421697,1.29,Food Engineering,2022,1990-08-03
Mike,Anderson,1482428779,1.39,Mathematics,2022,1960-10-02
Teresa,Mclean,1263486882,3.08,Industrial Engineering,2022,1980-06-04
Donna,Woods,2667084456,2.63,Chemical Engineering,2022,1984-11-13
Joshua,Johnson,2683765285,2.1,Maritime Studies,2022,1982-06-16
Luis,Bridges,1040786379,2.68,Literature,2022,2003-04-04
Shane,Flowers,1226375462,2.19,Law,2022,1956-06-21
Carolyn,Martinez,2093176264,2.09,Psychology,2022,1957-08-20
Alexander,Bradley,1431652090,3.04,Industrial Engineering,2022,1950-03-12
Sarah,Andrews,1110092061,1.27,Business Administration,2022,1986-09-20
Daniel,Williams,2248569373,3.9,Psychology,2022,1954-01-07
Daniel,Lopez,1490973280,2.17,Chemical Engineering,2022,1985-11-09
Katherine,Randolph,2993935314,3.78,Chemical Engineering,2022,1976-01-17
Timothy,Nunez,1597064643,3.23,Mechanical Engineering,2022,1959-01-23
John,Perry,1490395485,1.9,Chemical Engineering,2022,1956-12-07
Joshua,Knapp,2958462503,1.41,Maritime Studies,2022,2005-02-25
Pamela,Spencer,1456655654,1.95,Computer Engineering,2022,1992-04-08
Rachel,Robertson,1816333688,3.31,Computer Engineering,2022,2003-04-21
Melissa,Zimmerman,1349910528,2.05,Architecture,2022,1961-04-20
Sherri,Merritt,1186587641,2.38,History,2022,1992-08-21
Regina,Mills,1046162228,2.58,Chemistry,2022,1982-12-20
James,Hill,2871306775,3.88,Business Administration,2022,1957-04-17
Sarah,Stephens,2338298863,3.19,Psychology,2022,1953-10-13
Melissa,Russo,1461385409,3.74,Mechanical Engineering,2022,2000-09-23
Christine,Johnson,1805385087,3.23,Mathematics,2022,1985-04-03
Barbara,Perry,1739237132,1.27,Industrial Engineering,2022,2004-10-02
Richard,Carrillo,1495381725,3.52,Computer Engineering,2022,1996-05-03
Hannah,Reynolds,2285377295,2.08,Tourism,2022,1981-07-10
Robin,Barrett,1403861680,2.88,Maritime Studies,2022,1958-02-05
Samuel,Baker,1721344795,3.27,History,2022,1971-05-18
Gabriela,Cantrell,1121856037,3.4,Maritime Studies,2022,2003-06-13
Susan,Caldwell,1144711189,3.96,Physics,2022,1963-05-26
Justin,Williams,1746937290,1.13,Tourism,2022,1953-08-22
Michael,Singh,1759200219,3.16,Computer Engineering,2022,1960-10-04
Casey,Rivera,1371182713,3.83,Chemistry,2022,1976-10-28
Diane,White,2940168396,1.8,Architecture,2022,1959-09-13
Earl,Scott,1914110250,1.91,Food Engineering,2022,1999-02-11
Christopher,Williams,1743461714,2.48,Business Administration,2022,1963-11-13
Donald,Parrish,1450524389,1.85,Computer Engineering,2022,1981-03-20
Elizabeth,Gonzalez,2420699858,3.77,Law,2022,1999-03-09
Sarah,Phelps,2390746151,1.73,Agricultural Engineering,2022,1995-08-07
Vanessa,Lopez,2786039722,1.14,History,2022,1998-04-14
Jay,Chambers,1548676015,3.67,History,2022,1967-07-22
Jennifer,Jackson,1067027240,3.02,Physics,2022,1994-09-16
Barry,Smith,2198939448,2.16,Industrial Engineering,2022,2004-01-17
Megan,Diaz,2054741863,2.95,Law,2022,1971-08-21
Matthew,French,2866796712,1.1,Law,2022,1983-02-23
Brandon,Mccullough,1796927503,2.8,Environmental Engineering,2022,1951-07-23
Jessica,Cunningham,1193229044,2.71,Mathematics,2022,1985-06-15
Tammy,Figueroa,2235280496,2.55,Mathematics,2022,1982-09-21
Christopher,Rice,2705548342,3.07,Chemical Engineering,2022,1950-05-03
Jorge,Gordon,1018803510,2.01,Chemistry,2022,1996-03-16
Veronica,Avila,2261425530,1.54,Maritime Studies,2022,1986-06-03
David,Martinez,1872567920,2.35,Business Administration,2022,1959-11-19
Aaron,Riley,2957999477,2.84,Law,2022,1959-02-20
John,Walls,1558086565,2.69,Food Engineering,2022,1983-06-01
Cody,Smith,2345575669,2.14,Mathematics,2022,1952-06-06
Calvin,Martinez,1923874022,3.94,Civil Engineering,2022,1989-05-12
Krista,Price,2898717006,2.64,Electrical and Electronics Engineering,2022,1992-11-14
Lance,White,1406265164,2.93,Physics,2022,1979-08-01
Bradley,Garrison,1684977853,3.0,Electrical and Electronics Engineering,2022,1950-09-10
Rebecca,Owens,1222876177,3.39,Mathematics,2022,1953-03-28
Heather,Brown,2440486186,2.52,Architecture,2022,1970-10-23
Robert,Anderson,1313389972,2.82,Chemical Engineering,2022,1970-02-01
Timothy,Contreras,1849576725,1.43,Chemistry,2022,2001-11-21
Amy,Patterson,2650121460,2.64,Chemical Engineering,2022,1991-10-23
Ashley,Cooper,2729850195,2.53,Electrical and Electronics Engineering,2022,1953-08-05
Jodi,Baker,1285841627,3.82,Computer Engineering,2022,1960-02-17
Samuel,Davis,2600372948,1.84,Industrial Engineering,2022,1952-05-22
Kristin,Kelly,1185646719,2.13,Agricultural Engineering,2022,1957-12-17
Cory,Collins,1815211836,1.28,Architecture,2022,1953-02-03
Robin,Abbott,1207567830,1.5,Maritime Studies,2022,1986-12-12
Debra,Adams,2772179516,3.08,Psychology,2022,1999-02-17
Jacob,Simmons,2278003282,3.24,Chemistry,2022,1974-12-03
Dominique,Merritt,1017391936,1.16,Agricultural Engineering,2022,1998-03-06
Amanda,Bowman,1322454215,1.69,Food Engineering,2022,1954-12-20
Timothy,Brooks,2774863264,3.77,Tourism,2022,1962-03-09
Christina,Turner,2946957053,1.06,Industrial Engineering,2022,1964-11-03
Tiffany,Valdez,2596040038,3.92,Sociology,2022,1952-02-01
John,Taylor,2753773545,2.03,Mechanical Engineering,2022,2001-09-08
Arthur,Jacobs,1770471513,2.87,Chemical Engineering,2022,1953-11-25
Ashley,Singh,1296138280,1.11,Business Administration,2022,1987-05-04
Chris,Pierce,1379742574,2.44,Chemical Engineering,2022,1954-12-22
Morgan,Moss,1827990569,1.64,Maritime Studies,2022,2005-02-12
Curtis,Boyd,2292227923,3.02,Psychology,2022,2002-08-11
Paul,Stephens,1630735811,3.79,Sociology,2022,1983-09-15
Jennifer,Stone,2957690573,1.03,Maritime Studies,2022,1968-09-09
Andrew,Preston,2966232081,3.89,Electrical and Electronics Engineering,2022,1999-05-03
Troy,Reynolds,2847388112,3.49,Biology,2022,1987-10-04
Nancy,Marshall,1272138869,1.9,Architecture,2022,2000-02-10
Susan,Luna,1100345988,1.62,Business Administration,2022,1987-06-09
Mary,Duncan,1282676516,1.07,Architecture,2022,2004-09-07
Jenna,Hammond,1498777672,1.19,Chemical Engineering,2022,1952-03-09
Marie,Myers,2952491789,3.81,Environmental Engineering,2022,1954-11-27
Stephanie,Thomas,1536735444,3.86,Computer Engineering,2022,1965-03-18
Wendy,Combs,2259084523,1.35,Civil Engineering,2022,1989-05-14
Cindy,Robles,1173368544,1.29,History,2022,1965-09-22
Lisa,Simon,2287253428,2.89,Environmental Engineering,2022,1973-07-09
Thomas,Smith,2909507312,2.04,Electrical and Electronics Engineering,2022,1993-12-04
Anna,Humphrey,2310332388,3.34,Tourism,2022,1999-02-28
Kim,Rodgers,1083673493,2.03,Agricultural Engineering,2022,1965-12-27
Jessica,Gomez,2152054842,2.33,Tourism,2022,1966-04-09
Ann,Cox,2539254164,2.25,Computer Engineering,2022,1978-07-17
Tanya,Thompson,2632433629,1.86,Literature,2022,1997-11-16
Patrick,Andrews,1559435063,3.91,Architecture,2022,1975-06-07
Tina,Bradley,1968916246,1.25,Tourism,2022,1961-02-28
Christopher,Richard,2885379028,3.31,Computer Engineering,2022,1995-09-14
Kathleen,Petersen,1241752185,3.84,Maritime Studies,2022,1984-07-28
Ronald,Carpenter,2000706652,2.16,Tourism,2022,2001-10-18
Michelle,Price,2937495676,3.55,Food Engineering,2022,1983-06-05
Kyle,Henson,1626258941,1.24,Environmental Engineering,2022,1954-02-12
Laura,Mendez,1578979099,1.61,Chemistry,2022,1972-04-19
Aaron,Jones,1056201684,1.97,Psychology,2022,1966-02-25
Ashley,Valdez,2735174289,3.82,Sociology,2022,1957-06-28
Teresa,Davis,2439269725,1.02,Business Administration,2022,1962-08-25
Taylor,Stevenson,2136783041,3.65,Biology,2022,1976-12-09
Andrea,Jensen,1787752608,1.22,Mechanical Engineering,2022,1993-09-03
Robert,Torres,2513503025,1.31,Food Engineering,2022,1985-03-12
Andrew,Smith,1418434833,2.74,Computer Engineering,2022,1990-04-22
Brenda,Farrell,1975619069,2.24,Literature,2022,1960-02-25
Denise,Smith,1275216009,3.84,Architecture,2022,1957-03-16
Patrick,Rivas,1322259835,3.51,Sociology,2022,1951-02-02
Diane,Gonzalez,1175969443,2.44,Computer Engineering,2022,1959-07-07
Thomas,Barker,2744909156,3.36,Law,2022,1960-03-26
Tiffany,Gentry,1621674596,1.76,Chemical Engineering,2022,1989-03-12
Joseph,Calderon,1224050633,2.64,History,2022,1966-01-07
Nancy,Richmond,1737984362,3.61,Literature,2022,1950-06-20
Cody,Martin,1272219311,2.08,Maritime Studies,2022,1985-08-08
Michelle,Johnson,1899142791,3.4,Industrial Engineering,2022,1991-02-02
Andrew,Stanton,1937955052,3.73,Tourism,2022,1983-04-13
Lisa,Shaffer,2167172378,1.85,Maritime Studies,2022,1986-06-20
Wendy,Kaufman,2863289168,2.54,Chemistry,2022,1953-06-10
James,Miller,2403081726,1.37,Maritime Studies,2022,1984-05-26
Jodi,Green,2564137326,3.48,Electrical and Electronics Engineering,2022,1989-10-10
Lauren,Pittman,1364375895,1.02,Architecture,2022,2001-07-09
Joshua,Scott,2283442562,2.28,Mathematics,2022,1976-01-18
Christopher,Hammond,1674889114,3.22,Business Administration,2022,1966-02-22
Victor,Daniels,2792017798,3.02,Chemical Engineering,2022,1976-11-27
Anthony,Smith,2680259978,1.14,Chemical Engineering,2022,1974-04-01
Jeffrey,Watts,2662792904,3.25,Physics,2022,1954-09-19
Megan,Wilkinson,1330195321,2.41,Food Engineering,2022,1991-01-07
Kyle,Stein,2757606932,1.06,Biology,2022,1993-05-13
Howard,Anderson,2099087253,1.97,Sociology,2022,1989-08-09
Lisa,Rogers,2071853851,2.32,Industrial Engineering,2022,1951-01-26
Bonnie,Stewart,2408819934,1.47,Psychology,2022,1971-01-14
Paul,Jones,2332527506,2.71,Maritime Studies,2022,1967-01-20
Anita,Flynn,1284400057,3.81,Business Administration,2022,1954-07-01
Mariah,Wallace,1372237991,2.08,Law,2022,1993-05-23
William,Mason,2459610927,2.11,Biology,2022,1967-07-21
Derek,Crawford,1459340773,2.49,Agricultural Engineering,2022,1992-12-19
Christopher,Smith,2312117150,3.71,Environmental Engineering,2022,1987-11-05
Danielle,Stevens,2030514958,2.78,Mathematics,2022,1960-03-06
Gabrielle,Taylor,2485157970,2.58,History,2022,1969-08-08
Emily,Shaw,1631645076,1.54,Biology,2022,1999-06-13
Elizabeth,Mathis,2136670803,3.01,Food Engineering,2022,1998-01-22
Cynthia,Delacruz,2546819972,1.3,Architecture,2022,1959-02-07
Andrew,Mendez,2580760121,1.15,Chemistry,2022,1950-04-16
Julie,Johnson,1716598116,2.7,Literature,2022,1958-03-22
Karina,Macdonald,1311353693,1.24,Law,2022,1952-03-09
Andrea,Lee,2895173089,2.86,Sociology,2022,1985-09-04
Robin,Cooper,2515884024,2.14,Computer Engineering,2022,2000-03-18
Kent,Wilson,2028754548,2.79,Sociology,2022,1954-08-20
John,Murillo,2637428936,1.33,History,2022,1972-01-08
Rebecca,Moon,2672492809,2.57,Physics,2022,1991-06-26
April,Carter,2632377976,3.09,Chemical Engineering,2022,1963-04-07
Seth,Cameron,2617414222,1.55,Chemical Engineering,2022,1976-11-22
Joseph,Johnson,1423582800,2.95,Industrial Engineering,2022,2001-02-24
Anthony,Park,2946823469,2.98,Chemical Engineering,2022,1987-09-01
Eric,Wallace,1175027296,1.93,Chemical Engineering,2022,1979-12-08
Kathryn,Thompson,2768417015,2.91,Mechanical Engineering,2022,1988-01-06
Jason,Grimes,1249128576,3.97,Literature,2022,1950-07-15
Jason,Beard,1616338309,1.21,Architecture,2022,1996-06-28
Jennifer,Cole,1905249700,3.77,Chemistry,2022,1951-09-12
Martha,Rice,1581112214,2.35,History,2022,1952-11-23
James,Brown,2874652861,1.98,Chemistry,2022,1983-04-27
Sarah,Nunez,1953035479,3.59,Civil Engineering,2022,1971-11-19
Ariel,Santiago,2407336556,2.76,History,2022,1969-06-02
Emily,Caldwell,2754848193,3.97,Business Administration,2022,1969-03-26
Cassandra,Green,2646534008,1.27,Environmental Engineering,2022,1972-03-15
Mark,Erickson,2638994106,3.22,Environmental Engineering,2022,1992-04-12
Pam,Jones,1126356892,3.68,Business Administration,2022,1974-09-17
Stacey,Martin,2227852858,2.82,Food Engineering,2022,1981-03-16
Monica,Owen,2388124728,2.03,History,2022,1966-03-21
Johnny,Brown,2973877605,3.44,Industrial Engineering,2022,1968-12-23
Matthew,Wilson,1729723961,1.88,Computer Engineering,2022,1979-05-13
Calvin,Peterson,2040733605,1.08,Mechanical Engineering,2022,1995-04-17
Janet,Johnston,2079685557,3.36,Electrical and Electronics Engineering,2022,1974-06-12
Timothy,Kelly,2310342321,1.24,Psychology,2022,2003-10-08
Edward,Long,1679103752,1.94,Architecture,2022,1968-11-13
Pam,Williams,2638585487,1.39,Chemistry,2022,1980-03-25
Angie,Fowler,1731544469,2.75,Architecture,2022,1963-04-10
Brian,Fuller,2186804028,3.1,Law,2022,1957-05-15
Karl,Fletcher,2300104355,3.78,Business Administration,2022,1968-11-18
Connie,Nash,2405059586,2.34,Chemistry,2022,1993-12-22
Phillip,Moore,1402284045,1.34,Mathematics,2022,1957-08-08
Jessica,Smith,1078558033,1.94,Sociology,2022,2005-03-03
Eric,Garrison,2126237213,1.44,Architecture,2022,1980-03-05
Todd,Kelley,2490651620,1.33,Literature,2022,2004-03-02
Isabella,Miller,1037061382,2.16,Agricultural Engineering,2022,2001-02-11
Carlos,Wood,2279982104,1.99,Psychology,2022,1972-07-17
Justin,Lam,1526895820,1.18,History,2022,1959-02-23
Christy,Ortiz,2317500828,2.74,Chemistry,2022,1986-07-13
Allen,Davis,1034287743,2.01,Computer Engineering,2022,1956-03-17
Joanna,Gutierrez,2836829576,2.02,Industrial Engineering,2022,1968-12-10
Rose,Mcgee,1484572168,1.57,Electrical and Electronics Engineering,2022,1998-11-01
Ashley,Price,2490558201,2.99,Civil Engineering,2022,1994-04-15
Jack,Garcia,1648701840,3.67,Industrial Engineering,2022,1958-09-15
Marie,Nunez,2456254070,2.19,Civil Engineering,2022,1990-10-23
Robert,Brown,1866332697,3.78,Maritime Studies,2022,1993-10-06
Samantha,Garcia,2583497655,1.2,Industrial Engineering,2022,1974-08-09
Leslie,Nicholson,1108529697,3.55,Biology,2022,1954-08-24
Valerie,Johns,2122263434,1.51,Computer Engineering,2022,1992-05-28
David,Anderson,1853855859,1.04,Business Administration,2022,1953-05-06
Jill,Ward,2208507082,2.35,Environmental Engineering,2022,1967-02-17
Charles,Johnson,2988543379,3.19,Biology,2022,2002-11-21
Todd,Pope,1167530563,1.59,Literature,2022,1997-01-23
Nicholas,Allison,2774644707,3.28,Electrical and Electronics Engineering,2022,1986-03-24
Elizabeth,Chaney,1725804152,2.02,Law,2022,1988-10-06
Carmen,Simmons,2830682427,3.2,Literature,2022,1953-05-21
David,Porter,1680332618,2.31,Industrial Engineering,2022,1987-12-05
Jennifer,Nelson,1770301747,2.19,Maritime Studies,2022,1963-02-19
Destiny,Branch,1108434158,2.34,Sociology,2022,1961-09-13
Kathleen,Sutton,2098680170,2.78,Mathematics,2022,1976-06-06
Jeremy,Young,1361961863,3.72,History,2022,2002-08-27
Charles,Wood,1926251616,3.7,Civil Engineering,2022,1957-02-07
Anna,Odom,2317063332,1.26,Food Engineering,2022,1983-07-27
Katherine,Sherman,1508557162,2.76,Tourism,2022,1985-06-26
Michael,Foster,1490479313,2.01,Maritime Studies,2022,1971-03-25
Jessica,Walker,2429934872,2.6,Psychology,2022,1977-09-11
Miranda,Fry,2061298617,3.59,Electrical and Electronics Engineering,2022,1996-01-27
Helen,George,2013110274,2.29,History,2022,2002-11-08
Cindy,Reeves,1938061152,3.26,Maritime Studies,2022,1968-01-26
Timothy,Bailey,1446815234,2.76,History,2022,1982-02-12
Jennifer,Carter,1501900607,1.27,Environmental Engineering,2022,1954-12-23
David,Logan,1658810507,3.54,Business Administration,2022,1963-03-11
Nicole,Clark,1249845892,1.7,Psychology,2022,1953-06-25
Anne,Bailey,2007120344,1.15,Physics,2022,1999-03-10
Kelsey,Barrera,1969599881,2.41,Literature,2022,1987-03-01
Jerry,Martinez,2801407068,1.49,Maritime Studies,2022,1965-09-09
Martin,Moore,1968988473,1.95,Sociology,2022,1974-03-19
Kimberly,Norris,1830789517,3.62,Food Engineering,2022,1993-11-21
James,Rodriguez,1033138955,2.13,Civil Engineering,2022,1971-05-06
Joshua,Carter,1545834007,2.4,History,2022,1952-11-26
Alyssa,Horton,1009386893,1.16,Chemistry,2022,1973-09-20
Arthur,Evans,2034769116,3.72,Psychology,2022,1983-06-15
Justin,Nelson,2923595151,2.6,Literature,2022,1951-12-12
Laura,Aguirre,2221832171,2.55,Civil Engineering,2022,1984-08-17
Jessica,Walton,2114497826,2.87,Literature,2022,1997-05-14
Angela,Wood,2590427183,2.11,Chemistry,2022,1961-03-19
Jessica,Carlson,2834204357,3.37,History,2022,1954-10-06
Ryan,Lara,2938468385,3.01,Tourism,2022,1991-09-28
David,Lowery,1107725345,2.5,Physics,2022,1998-02-23
Lisa,Spears,1149759459,1.24,History,2022,1971-06-20
Julie,Perez,2191033251,1.97,Architecture,2022,1990-11-22
David,Flowers,2616155206,2.76,Literature,2022,1956-11-26
Rebecca,Rojas,2597164999,2.01,Psychology,2022,1982-07-19
Jason,Thomas,2589678207,2.8,Food Engineering,2022,1981-05-06
Mia,Jefferson,1014325212,1.23,Agricultural Engineering,2022,1963-07-01
James,Dominguez,1343645530,3.21,Industrial Engineering,2022,1969-09-06
Keith,Edwards,1153604145,3.28,Maritime Studies,2022,2003-06-11
Max,Aguirre,2832323962,1.42,Sociology,2022,1978-01-11
Erica,Beasley,1706128405,2.16,Food Engineering,2022,1950-09-09
Michelle,Mcgee,2600872633,1.59,Computer Engineering,2022,1987-02-27
Caleb,Arroyo,2490287474,1.05,Tourism,2022,1976-02-01
Andrea,Johnson,2594423370,3.69,Psychology,2022,1986-01-07
Nicole,Gutierrez,2300791563,1.06,Tourism,2022,1999-02-14
Daniel,Coleman,1158210869,2.49,Sociology,2022,1958-04-17
Jonathan,House,1950015193,2.15,Environmental Engineering,2022,1972-02-18
John,Parker,2887959094,3.72,Psychology,2022,1998-10-10
Tyler,Adams,2633713744,1.44,Sociology,2022,1983-04-22
Daniel,Day,1219314937,3.43,Literature,2022,1984-10-20
Terri,Hall,2178038559,2.24,Computer Engineering,2022,1997-06-12
Shirley,Pham,2724764994,2.26,Mechanical Engineering,2022,1951-09-06
Casey,Roberts,2849448347,1.28,Psychology,2022,1963-03-10
Jessica,Davenport,2821502390,2.18,Psychology,2022,1961-06-23
Laura,Nunez,2997442352,1.03,Business Administration,2022,1988-07-07
Christopher,Barnes,2550860183,2.66,Business Administration,2022,1990-12-07
Leslie,Hall,2402842934,1.38,Mechanical Engineering,2022,1980-07-01
Abigail,Spears,1683934056,2.92,Mathematics,2022,1976-10-21
Adrian,Armstrong,2650761287,1.89,Agricultural Engineering,2022,1959-11-11
Julia,Sherman,2522075442,3.24,Industrial Engineering,2022,1988-11-25
Derrick,Oneal,1944450752,3.51,Sociology,2022,1965-06-22
Melanie,Carr,2712294293,3.74,Agricultural Engineering,2022,1990-10-07
Amy,Mitchell,2808196734,1.54,Maritime Studies,2022,1954-11-23
Erin,Johnson,1406997355,1.31,Physics,2022,2002-02-22
Christine,Sanchez,2769049256,3.51,Civil Engineering,2022,1958-08-26
