Name,Surname,Student ID,GPA,Department,Enrollment Year,Date of Birth
Linda,Cohen,1692630841,1.37,Sociology,2015,1987-05-16
Christopher,Bradley,2638109658,1.08,Sociology,2016,1950-03-19
Melissa,Jones,2946568492,3.46,Sociology,2021,1969-03-03
Angela,Campbell,1308174415,3.91,Sociology,2010,1950-06-27
Lisa,Mills,1099516933,2.19,Sociology,2010,1998-02-04
Margaret,Hart,1243505638,2.38,Sociology,2018,1994-07-01
John,Rice,1655906278,3.48,Sociology,2022,1979-03-21
Ruben,Miller,2030059620,1.33,Sociology,2012,1998-02-17
Joseph,Kelly,1962302071,3.09,Sociology,2015,1960-04-04
Kelsey,Davis,1097938722,2.05,Sociology,2015,1997-11-15
Christopher,George,1962618717,2.32,Sociology,2018,1961-08-07
Andrew,Johnson,2950928575,1.34,Sociology,2018,2004-02-19
Keith,Smith,1875131364,3.01,Sociology,2014,1980-09-22
Sharon,Roach,1336033598,2.35,Sociology,2019,1992-02-09
Erica,Bowers,1351541599,3.76,Sociology,2019,1956-04-24
Brenda,Santana,1308769608,2.86,Sociology,2017,1956-01-24
Brittany,Stewart,1806582215,1.12,Sociology,2010,1966-04-18
Cindy,Holmes,1471340582,2.23,Sociology,2014,1958-02-27
Melinda,Wise,1743249818,3.51,Sociology,2011,1996-12-07
Crystal,Roberts,2960209972,3.79,Sociology,2021,2001-05-21
Brent,Reyes,1705680457,2.18,Sociology,2012,1999-10-17
Diane,Thompson,2832605144,2.95,Sociology,2014,1998-03-26
Jesus,Beard,1615295284,3.24,Sociology,2022,1956-12-08
Tammy,Harris,2071206299,3.39,Sociology,2020,1963-02-01
Kristen,Delacruz,1323311043,3.21,Sociology,2014,1994-06-18
Crystal,Clark,1537223769,2.93,Sociology,2021,1966-05-18
Danielle,Kennedy,2514787395,1.34,Sociology,2017,1982-08-14
Monique,Roberson,2701232632,3.25,Sociology,2018,1950-09-17
Christopher,Holland,1033634825,1.58,Sociology,2022,1995-11-07
Laura,Murphy,1764366890,3.21,Sociology,2016,1957-02-02
Marilyn,Berry,2318624786,3.11,Sociology,2014,1965-06-02
Kristi,Ramos,1079471045,3.58,Sociology,2010,1989-11-05
David,Brown,1886518373,3.44,Sociology,2017,1963-08-27
Alexander,Bowman,2405266747,3.54,Sociology,2011,1997-12-24
Donna,Zimmerman,1379917766,1.8,Sociology,2019,2003-01-13
Madeline,Fletcher,2077107854,3.75,Sociology,2012,1965-08-14
Mia,Moreno,2855512296,1.58,Psychology,2010,1982-04-16
Michael,Perez,1875414160,2.0,Psychology,2016,1993-05-19
Denise,Reed,1269363694,3.91,Psychology,2022,1993-01-01
Leslie,Nelson,2488564370,2.86,Psychology,2014,1955-08-24
William,Jones,2127501006,2.51,Psychology,2014,1958-03-04
Nicholas,Dunlap,1270616288,2.77,Psychology,2012,1957-07-09
Gregory,Garcia,1496418654,3.68,Psychology,2011,1991-06-21
Charles,Robinson,1013941988,2.03,Psychology,2010,1992-01-24
George,Carpenter,2069335002,1.71,Psychology,2012,1950-04-15
Angela,Duffy,2455187455,3.37,Psychology,2012,1987-04-14
Tanya,Clay,1471429019,3.91,Psychology,2022,1964-12-23
Elizabeth,Gibbs,2029845905,1.43,Psychology,2018,1953-08-08
Philip,Bowman,1481010729,3.97,Psychology,2014,1973-03-13
Holly,Haynes,1125763308,1.1,Psychology,2022,1994-02-05
Sharon,Flores,1328386837,2.99,Psychology,2021,1973-05-20
Scott,Ortiz,1427962552,1.9,Psychology,2016,1966-12-01
Adam,Powell,1287023143,2.77,Psychology,2015,1996-06-01
Elizabeth,Case,2740346785,2.33,Psychology,2017,1997-06-16
Michael,Clay,2589486602,3.3,Psychology,2012,1974-10-23
Jacqueline,Davis,2715128221,3.28,Psychology,2020,1978-03-05
Alan,James,2529407307,1.53,Psychology,2017,1987-07-21
Michael,Dunn,2592442224,3.84,Psychology,2014,1964-06-28
Larry,Harper,1534690260,1.98,Psychology,2013,1999-09-25
Stacy,Harrison,1316700149,2.98,Psychology,2017,1976-02-22
Brittney,Parks,1441439753,2.44,Psychology,2010,1952-01-04
Jose,Boone,2354870710,3.07,Psychology,2016,1952-10-11
Michelle,Obrien,1449452628,1.97,Psychology,2022,1995-08-03
Denise,Cox,1174657852,3.26,Psychology,2011,1957-02-04
Ryan,Brown,2424369286,1.95,Psychology,2017,1996-04-10
Andre,Gregory,2440926657,2.99,Psychology,2019,1973-03-20
Kaitlin,Ryan,2587554410,1.49,Psychology,2010,1964-01-23
Megan,Harrington,2099521845,2.35,Psychology,2016,1991-04-11
Scott,Fisher,2787701216,3.66,Psychology,2014,1994-09-26
Ellen,Johnson,2366864794,3.63,Psychology,2022,2004-10-01
Evelyn,Watkins,2805008070,3.74,Psychology,2017,1996-06-20
Jonathon,Wilson,1014605921,1.77,Psychology,2011,1992-01-21
Paul,Hernandez,1055010025,1.26,Physics,2018,1973-05-04
Dawn,Long,1871982336,2.45,Physics,2021,1975-07-09
Lori,Cline,2806268062,3.96,Physics,2011,2004-04-01
Diana,Jackson,2426626932,3.89,Physics,2019,1983-02-02
Robert,Vazquez,2317073783,3.05,Physics,2011,1990-04-18
Beth,Ruiz,2995485389,3.98,Physics,2019,2004-09-21
Timothy,Warren,2479500441,3.9,Physics,2019,1973-05-26
Frank,Keller,2129025638,1.74,Physics,2017,1970-06-05
Jennifer,Williams,1281232568,1.1,Physics,2017,1989-05-02
Ronnie,Rodriguez,1777465924,3.39,Physics,2012,1991-02-26
Hannah,Suarez,1928432309,1.87,Physics,2019,1979-09-21
Daniel,Benson,1348225196,2.97,Physics,2015,1982-08-13
Emily,Lewis,2219814950,3.62,Physics,2021,1988-09-27
Maria,Lamb,2577670711,1.59,Physics,2020,1988-01-01
Edward,Frank,1258521420,2.39,Physics,2021,2001-10-07
Jennifer,Estrada,2735316910,2.26,Physics,2012,1966-06-26
Michele,Wilson,1273122604,1.49,Physics,2011,2005-03-01
Jonathan,Baker,1406755995,2.73,Physics,2014,1967-03-21
Stanley,Black,1190049088,2.02,Physics,2011,1965-09-20
Austin,James,1306010583,1.66,Physics,2017,2001-12-03
Bethany,Cabrera,1421252898,3.73,Physics,2019,1974-11-07
Amy,Perry,1754140744,3.16,Physics,2022,1960-02-25
Stacey,Kirk,2525991124,3.43,Physics,2018,1974-04-23
Samantha,Smith,1684420902,3.94,Physics,2011,2001-08-08
Christy,Patel,2071161716,1.53,Physics,2021,1955-07-20
Victor,Leon,1190276877,2.61,Physics,2017,1966-08-04
Jeffrey,Duffy,2501691076,3.0,Physics,2013,1958-03-19
Sarah,Herman,2680033616,1.19,Physics,2011,1981-06-28
Joseph,Melendez,1651740921,2.23,Physics,2018,2002-05-07
Scott,Becker,2527180128,3.48,Physics,2015,1977-03-14
Steven,Richardson,2989476677,2.56,Physics,2019,1994-04-26
Eric,Wilkerson,1909392019,3.82,Physics,2013,1960-03-06
Christopher,Butler,1914145321,3.71,Physics,2019,1976-02-15
Kim,Branch,1814847792,3.64,Physics,2022,1957-04-28
Suzanne,Espinoza,1559801728,2.12,Physics,2013,1984-01-22
David,Molina,1430521648,1.13,Physics,2010,1959-02-24
Thomas,Mills,1495194625,1.98,Physics,2014,1955-10-25
Dawn,Parker,1957622287,3.14,Physics,2016,1961-11-02
Julie,Simmons,2026004228,3.76,Physics,2016,1982-12-17
David,Hobbs,1325973714,1.76,Physics,2021,1989-06-17
Bradley,Green,2006488553,1.65,Physics,2022,1981-01-21
Jennifer,Obrien,2183843504,1.65,Physics,2019,1968-01-17
Carol,Vargas,1218720586,3.43,Physics,2018,1995-06-22
Kimberly,Cole,1605110126,1.71,Physics,2010,1962-08-13
Jose,Thompson,1068179851,2.15,Physics,2019,1968-03-28
Melissa,Bennett,1848833999,1.3,Physics,2019,1957-04-17
Richard,Kaufman,2675712034,3.12,Physics,2017,1971-02-10
Joshua,Parker,2563384602,2.77,Physics,2011,2003-10-16
Donna,Anderson,2324358448,3.94,Mechanical Engineering,2014,2005-06-01
Kelsey,Wells,2913258655,3.34,Mechanical Engineering,2020,1954-12-06
Nicole,Jimenez,1067670366,3.36,Mechanical Engineering,2020,1984-05-11
David,Phillips,1417012867,2.62,Mechanical Engineering,2011,1976-12-17
Pedro,Stewart,1798784708,2.16,Mechanical Engineering,2021,1975-08-07
Daniel,Stewart,2215265908,2.76,Mechanical Engineering,2022,2003-12-09
Adam,Kirby,1400123963,1.17,Mechanical Engineering,2019,1975-12-10
Joseph,Holden,1090570232,3.76,Mechanical Engineering,2016,1987-02-07
Andrew,Larson,2216989291,3.34,Mechanical Engineering,2019,1983-11-18
Christie,Jones,2968538879,1.94,Mechanical Engineering,2011,1991-08-20
Erica,Cobb,2311337911,3.23,Mechanical Engineering,2018,1972-10-16
Courtney,Madden,1310230184,2.07,Mechanical Engineering,2019,1962-07-07
Susan,Clarke,2192028867,3.04,Mechanical Engineering,2017,1995-04-01
Matthew,Porter,1630799217,1.85,Mechanical Engineering,2011,1993-10-18
Patrick,Hudson,1798757586,2.74,Mechanical Engineering,2012,1954-10-09
Tiffany,Spears,1207547201,3.31,Mechanical Engineering,2013,1971-10-28
Tiffany,Morris,1843930459,3.62,Mechanical Engineering,2012,2001-04-15
Mark,Hurst,2029208800,3.42,Mechanical Engineering,2020,2004-12-07
Heather,Vargas,2420195954,2.89,Mechanical Engineering,2016,1985-06-04
Maria,Thompson,2054992218,1.75,Mechanical Engineering,2022,1971-04-07
Joanne,Anderson,2560823929,3.27,Mechanical Engineering,2013,1952-10-15
Amy,Bowen,2419822874,2.3,Mechanical Engineering,2020,1997-06-27
Marissa,Daniels,1229965193,1.3,Mechanical Engineering,2022,1954-06-09
Jonathon,Lewis,1615570417,3.75,Mechanical Engineering,2018,1959-04-09
Suzanne,Fleming,1770512019,1.81,Mechanical Engineering,2010,2003-03-16
Michelle,Haynes,2259040602,2.44,Mechanical Engineering,2017,1987-04-23
Raymond,Gomez,1830374279,3.37,Mechanical Engineering,2019,1955-06-11
Nancy,Evans,2967811014,2.35,Mechanical Engineering,2021,1950-02-01
Richard,Jones,1027248458,3.57,Mechanical Engineering,2021,1993-01-01
Brittany,Blair,1612275357,3.83,Mechanical Engineering,2015,1999-04-24
Abigail,Herrera,1762799570,1.45,Mechanical Engineering,2010,1984-08-21
Russell,Morgan,1949492785,1.57,Mechanical Engineering,2018,1958-08-09
William,Johnson,2211591690,1.87,Mechanical Engineering,2018,1997-03-15
Fred,Rodriguez,2595759109,3.49,Mechanical Engineering,2020,1974-08-01
Matthew,Stewart,2385386181,2.49,Mechanical Engineering,2012,1986-08-25
Sue,Acosta,2816713581,1.35,Mechanical Engineering,2010,1985-02-27
Michael,Ramirez,1159919090,2.61,Mechanical Engineering,2013,1988-05-27
Amy,Strickland,1296002560,3.86,Mechanical Engineering,2011,1986-03-14
Mary,Gomez,1568984286,1.01,Mechanical Engineering,2018,2005-10-27
Breanna,Hamilton,2408258384,1.6,Mechanical Engineering,2016,1959-02-09
Riley,Deleon,2322900566,2.6,Mechanical Engineering,2011,1997-06-16
Keith,Solis,2748720758,3.25,Mechanical Engineering,2013,2004-05-21
Stephanie,Fisher,2278669216,2.07,Mechanical Engineering,2021,1962-12-25
Brian,Lopez,1827872168,3.34,Mechanical Engineering,2021,1987-07-21
Ralph,Ballard,2997877018,1.44,Mechanical Engineering,2021,2005-03-10
Sierra,Flores,2131688012,1.38,Mechanical Engineering,2017,1996-02-05
Robert,Mcdonald,2642789486,2.56,Mechanical Engineering,2020,1978-01-14
Kimberly,Rivera,2333504078,3.32,Mechanical Engineering,2018,1976-01-14
Aaron,Howe,1233096611,1.64,Mathematics,2010,1995-12-20
David,Coleman,2680446563,3.75,Mathematics,2015,1993-01-09
Lisa,Morgan,2522087848,1.19,Mathematics,2019,1973-02-10
Aaron,Martin,2528292208,2.22,Mathematics,2014,1983-10-06
Anna,Robinson,2434972250,2.52,Mathematics,2022,1959-10-10
Jose,Hooper,2135561682,3.47,Mathematics,2017,1956-12-07
Jessica,Zuniga,1315065745,3.6,Mathematics,2022,1983-11-08
Dustin,Brooks,2716247528,1.6,Mathematics,2022,1966-11-01
Sheila,Howard,2218745602,2.02,Mathematics,2019,2002-08-14
Christine,Parker,1575658309,2.56,Mathematics,2021,2003-09-05
Valerie,Collins,2802959268,1.32,Mathematics,2020,1976-03-13
Ashley,Graham,2241778642,2.65,Mathematics,2012,1984-12-04
Andrew,Watson,1124612271,1.82,Mathematics,2019,1951-03-28
Mark,Harding,1843211232,2.05,Mathematics,2022,1970-05-07
Jessica,Lawrence,1058834690,1.15,Mathematics,2013,1979-02-11
Kimberly,Cruz,2914374672,1.45,Mathematics,2013,1952-04-08
Jessica,Wilcox,2800760413,3.14,Mathematics,2015,1956-10-13
Steven,Sanchez,1301817373,1.23,Mathematics,2011,2005-04-20
Ann,Moreno,2762399563,1.2,Mathematics,2014,2002-10-01
Janet,Anderson,1990742923,1.75,Mathematics,2010,1974-04-22
John,Armstrong,1472407215,1.02,Mathematics,2014,1985-05-09
Matthew,Roberts,2480813963,2.42,Mathematics,2016,1966-01-02
Jeffery,Beard,1256753903,3.52,Mathematics,2013,2004-09-02
Joy,Hernandez,1446954652,2.47,Mathematics,2020,2002-11-20
Patricia,Flynn,2604705889,1.97,Mathematics,2015,1950-12-01
Michael,Guzman,2994371412,3.21,Mathematics,2020,1970-04-28
Jennifer,Gregory,2679424133,2.97,Mathematics,2020,1976-12-14
Joseph,Banks,2755867165,3.47,Mathematics,2012,1984-07-26
Alexander,Smith,1968738159,1.12,Mathematics,2014,1952-09-13
Mary,Hart,1958315102,3.09,Mathematics,2017,1962-11-19
Michael,Jones,2766808766,1.99,Mathematics,2020,1976-03-20
Alexa,Francis,2227724997,1.62,Mathematics,2022,1955-02-10
Kristen,Barber,2053835561,2.02,Mathematics,2012,1973-03-07
Joanne,Summers,1438815601,2.99,Mathematics,2019,1958-02-03
Marvin,Burton,2456575267,3.22,Mathematics,2020,1982-01-23
Michelle,Jones,1755382439,3.34,Mathematics,2019,1980-12-05
Christopher,Irwin,2533523971,3.19,Mathematics,2021,1983-09-20
Ricky,Robertson,2368035244,1.32,Mathematics,2010,1964-12-07
Teresa,Chang,1392491448,3.54,Mathematics,2019,1960-12-16
Melissa,Greer,1091646287,1.2,Mathematics,2010,1993-07-28
Christian,Gordon,2570485860,3.15,Mathematics,2013,1996-04-07
Joseph,Henry,2160521570,2.42,Mathematics,2022,1972-05-23
Ann,Dominguez,1548743619,3.29,Mathematics,2016,1991-08-25
Monica,Chavez,2081488300,3.82,Mathematics,2016,1977-02-09
Shawn,Wells,1248028572,3.4,Mathematics,2013,1972-02-10
Donald,Green,1781184178,3.03,Mathematics,2010,1991-06-11
David,Rogers,2918014839,3.18,Mathematics,2017,1952-04-07
Colleen,Rodriguez,2386468085,1.08,Maritime Studies,2012,2002-02-07
Lisa,Hernandez,2853656303,1.16,Maritime Studies,2018,1994-08-09
Andrew,Browning,1075764840,2.54,Maritime Studies,2015,1986-10-16
Scott,Kelly,2103715998,3.45,Maritime Studies,2019,1958-11-17
Andrea,Greene,2301573942,3.19,Maritime Studies,2019,1966-08-10
John,Santos,2255108444,1.08,Maritime Studies,2020,1969-09-04
Nathaniel,Oneill,2416453676,2.62,Maritime Studies,2013,1992-02-05
Chad,Carroll,1798656594,3.65,Maritime Studies,2011,1964-09-06
Richard,Smith,1190140516,2.05,Maritime Studies,2010,1966-01-09
Katherine,Peters,2822149420,2.4,Maritime Studies,2013,1966-09-14
Sophia,Gallagher,1834622898,1.28,Maritime Studies,2017,1982-09-15
Christina,Wood,1360460246,1.77,Maritime Studies,2015,1987-09-04
Matthew,West,2428124429,1.53,Maritime Studies,2010,1956-04-24
Robin,Gallagher,2779085145,1.08,Maritime Studies,2013,1960-03-24
James,Colon,1152575083,3.52,Maritime Studies,2017,1983-05-10
Elijah,Johnson,1738428733,2.31,Maritime Studies,2017,1967-10-26
David,Kidd,2504601778,2.82,Maritime Studies,2019,1967-06-23
Zachary,Nguyen,1164231805,1.43,Maritime Studies,2022,1973-04-17
Christian,Jenkins,1136624588,1.7,Maritime Studies,2019,1998-12-18
Cody,Lee,2550166680,3.45,Maritime Studies,2016,1953-10-12
Janet,Brown,2507271331,3.32,Maritime Studies,2018,1974-08-25
Thomas,Houston,2001131898,3.06,Maritime Studies,2014,1964-01-14
Bradley,Cooper,2508880043,1.14,Maritime Studies,2021,1981-07-02
Cody,Chavez,1687890247,2.72,Maritime Studies,2012,1969-11-18
Brianna,Johnson,1840659939,3.4,Maritime Studies,2022,1972-09-28
Amanda,Cook,1319427533,3.26,Maritime Studies,2011,1973-08-01
Amber,Bowen,2917776193,2.99,Maritime Studies,2010,1967-02-20
Andrew,Erickson,1682227348,2.73,Maritime Studies,2015,1962-01-15
Paul,Brewer,1372432596,2.83,Maritime Studies,2018,2002-02-11
Alan,Liu,2315712331,3.92,Maritime Studies,2020,2001-03-12
Laura,Mendez,2797630570,2.37,Maritime Studies,2015,1982-09-13
Donald,Schroeder,2617559190,2.46,Maritime Studies,2014,1955-09-24
David,Gaines,1184487140,2.66,Maritime Studies,2014,1968-07-12
Autumn,White,2238962138,1.03,Maritime Studies,2018,1954-06-05
Ashley,Tanner,2337469892,3.66,Maritime Studies,2022,1953-02-03
Dustin,Miller,1927960270,2.43,Maritime Studies,2011,1961-12-09
Alicia,Stone,2654726362,3.38,Maritime Studies,2011,1967-05-19
Gina,Galvan,1696730422,1.5,Maritime Studies,2020,1998-10-21
Michael,Morgan,2664725188,1.93,Maritime Studies,2018,2000-11-14
Matthew,Hernandez,2124283705,3.4,Maritime Studies,2017,1996-08-13
Laura,White,1085471072,2.23,Maritime Studies,2017,1981-07-04
Luis,Sandoval,2971829662,2.11,Maritime Studies,2019,1961-09-28
David,Mcdonald,1871812448,1.23,Maritime Studies,2018,1984-09-25
Yolanda,Brown,2533570855,1.8,Maritime Studies,2019,1987-05-24
Matthew,Lee,2870463557,1.87,Maritime Studies,2012,1957-08-08
Brandon,Hawkins,1296340554,1.81,Maritime Studies,2021,1952-01-07
Elizabeth,Sparks,2505369926,1.48,Maritime Studies,2010,1956-02-10
Sarah,Martin,1853225267,2.58,Maritime Studies,2012,1957-10-15
Brendan,Baker,1657096968,2.71,Maritime Studies,2017,1973-07-10
Elizabeth,Parker,2229907431,2.05,Maritime Studies,2019,1966-12-08
Kelly,Floyd,1609164501,1.72,Maritime Studies,2010,1956-10-03
Michael,Noble,2154901114,1.6,Maritime Studies,2017,1996-04-22
Allen,Schroeder,1893241819,1.89,Maritime Studies,2018,2003-09-27
Alexander,Jacobs,2810026149,2.55,Maritime Studies,2020,1997-10-14
Nicholas,Carroll,1231615646,3.32,Maritime Studies,2013,1988-08-16
Brian,Vaughn,2358736913,2.96,Maritime Studies,2016,1960-03-14
Micheal,Clark,2485241381,1.13,Maritime Studies,2010,1996-10-15
Michael,Richard,1964039301,3.48,Literature,2020,2005-01-26
Billy,Morgan,2967546139,3.77,Literature,2012,1971-01-16
Amanda,Perez,1110261454,3.82,Literature,2010,1976-12-24
Jacob,Brown,2030756870,1.86,Literature,2015,1956-10-27
Robert,Hernandez,1555632988,1.22,Literature,2013,1986-11-18
John,Mcclain,2673821398,2.03,Literature,2014,2004-12-26
Anthony,Johnson,2362594910,1.05,Literature,2018,2002-02-22
Rhonda,Ramirez,2144131330,1.81,Literature,2011,1966-04-09
Lisa,Wade,1900690116,1.28,Literature,2018,1975-05-23
Steven,Harris,1157148034,3.06,Literature,2011,1971-06-21
Courtney,Robertson,1895242798,3.72,Literature,2015,1953-01-02
Ryan,Johnson,1043587783,3.72,Literature,2021,2002-01-12
Michael,Mullen,2727799663,2.47,Literature,2016,1998-06-15
Paul,Foster,1516074619,3.83,Literature,2016,1975-08-02
Robert,Holmes,2666045369,1.4,Literature,2013,1997-07-02
Cheyenne,Brown,2180580732,2.0,Literature,2016,1956-02-17
Julian,Lang,1398698581,1.67,Literature,2021,1963-12-13
Amanda,Davidson,1756531900,2.42,Literature,2010,1969-01-10
Holly,Crawford,1003852488,3.58,Literature,2011,1991-10-28
Jason,Lucero,2364677030,2.14,Literature,2021,1956-12-28
Laura,Stafford,2401914170,1.51,Literature,2011,1968-09-28
Kimberly,Meyer,1484499554,2.03,Literature,2017,1996-09-02
Emily,Mitchell,2193910959,2.13,Literature,2010,1971-10-03
Heidi,Ibarra,2796485352,3.11,Literature,2020,1977-02-01
Maria,Henderson,2878401193,3.56,Literature,2020,1950-01-02
Jesus,Fletcher,2766138379,1.11,Literature,2015,1968-06-19
Monica,Lane,1243675321,2.94,Literature,2016,1953-09-21
Renee,Williams,1806366134,3.01,Literature,2014,1983-11-17
Joann,Duncan,1015814674,3.15,Literature,2015,1964-03-01
Chris,Smith,2762200317,1.63,Literature,2022,1950-12-21
Diana,Flores,2982934384,3.3,Literature,2014,2004-12-01
Michael,Ortiz,2572101901,3.67,Literature,2016,1952-12-03
William,Ford,1611019276,1.27,Literature,2016,2000-04-12
James,Lewis,2028489160,1.3,Literature,2016,1997-11-05
George,Colon,2034738884,1.6,Literature,2020,1977-07-09
Jon,Andrews,2690408591,1.78,Law,2017,1969-09-04
Marvin,Smith,1921763487,1.51,Law,2014,2003-11-02
Aaron,Palmer,2487061818,3.47,Law,2022,1991-11-03
Debra,Thomas,2621936953,2.77,Law,2011,1978-11-14
Laura,Dunn,2428074581,1.34,Law,2019,1998-09-28
Amanda,Thomas,2538209322,2.15,Law,2017,1975-02-09
John,Porter,2515733038,1.28,Law,2014,1996-06-21
Tina,Williams,2541168520,1.91,Law,2013,2004-06-15
Alicia,Griffin,1078439335,2.02,Law,2016,1962-09-24
Tammy,Santos,2048267765,1.1,Law,2016,1968-11-18
Chelsea,Miller,1586956336,2.65,Law,2015,1955-10-18
Jeff,Williams,2879093022,1.27,Law,2017,1954-12-24
Ann,Davis,2177659978,3.0,Law,2015,1982-10-07
Dana,Anderson,1003831420,2.86,Law,2018,1994-02-01
Dalton,Ibarra,2879899704,1.17,Law,2020,2003-02-11
Michael,Wilson,2771383344,2.76,Law,2018,1984-08-01
Jennifer,Stewart,1094142751,2.03,Law,2013,1995-02-07
Shane,Irwin,2093261833,2.29,Law,2019,1982-07-04
Juan,Bowman,1761376390,3.35,Law,2011,1964-07-16
Todd,Wilson,1387116940,2.79,Law,2010,1980-03-26
Hannah,Pierce,2131797019,3.1,Law,2013,1977-05-18
Steven,Pruitt,1369642415,1.28,Law,2017,1990-01-11
Colleen,Mitchell,2639202989,2.5,Law,2013,1981-10-06
Linda,Hampton,2923244691,1.2,Law,2022,1968-03-04
Megan,Simpson,1931116095,3.09,Law,2010,1996-10-16
John,Thompson,2059609056,2.41,Law,2017,1973-12-20
Michael,Patton,2718585654,1.4,Law,2018,1982-06-03
Cheryl,Cox,1148535158,3.44,Law,2010,1983-02-26
Robert,Caldwell,1999418826,1.54,Law,2017,2002-06-13
Christopher,Duncan,2190549622,1.52,Law,2019,1984-01-12
Michael,Herman,2464252042,3.8,Law,2022,1994-09-26
Patricia,Taylor,2790816344,3.96,Law,2010,1989-10-12
Laura,Black,2614530189,3.24,Law,2021,1954-04-06
Angela,Brock,1802079753,3.46,Law,2021,1969-10-27
John,Simpson,1558729079,2.65,Law,2014,1965-07-12
Charles,Shaffer,1871150998,3.24,Law,2021,1982-11-25
Gary,Daniel,2516821037,2.04,Law,2015,1958-07-11
Caroline,Reeves,2270972443,1.01,Law,2017,1957-06-13
Thomas,Bishop,1978563026,1.44,Law,2011,1996-03-25
Amanda,Garcia,1899255404,3.15,Law,2022,1995-07-17
David,Washington,1184151821,3.61,Law,2018,1957-02-04
Michael,Lucas,2249870295,2.83,Law,2010,1980-08-27
Tanya,Smith,1440008029,2.49,Law,2015,1984-01-28
Steven,Chang,2039479279,1.56,Law,2016,1989-08-10
Roy,Roberts,1676272435,2.14,Law,2020,2001-09-27
Elizabeth,Berry,1213393909,2.39,Law,2019,1980-05-23
Timothy,Cisneros,2434764968,1.47,Law,2021,1951-12-28
Nancy,Martin,1540681005,1.29,Law,2012,1993-12-12
Rodney,Ruiz,1141836724,1.45,Law,2015,1973-08-05
Kathleen,Alvarez,1651181447,1.89,Law,2019,1991-11-13
Steven,Wilson,2657687542,3.66,Industrial Engineering,2020,1995-10-22
Jason,Barnes,1808904218,1.96,Industrial Engineering,2015,1955-02-03
Marcus,Taylor,1663714288,3.85,Industrial Engineering,2017,1954-10-05
