Name,Surname,Student ID,GPA,Department,Enrollment Year,Date of Birth
Jaclyn,Smith,1656812356,2.73,Agricultural Engineering,2013,2005-09-07
Billy,Reynolds,2588594944,3.07,Agricultural Engineering,2016,1969-11-28
George,Lucas,1900049670,1.24,Agricultural Engineering,2014,1959-08-18
Sandra,Pena,2622703837,1.44,Agricultural Engineering,2021,1978-02-22
Roger,Fitzgerald,2909901608,2.05,Agricultural Engineering,2012,2004-09-23
Andrea,Bailey,1601700620,2.77,Agricultural Engineering,2011,1968-07-04
Maria,Shaw,1915891749,2.78,Agricultural Engineering,2017,1997-11-26
Steven,Parrish,2696480756,3.52,Agricultural Engineering,2010,1978-05-27
Emily,Romero,1298239240,2.51,Agricultural Engineering,2017,1959-03-16
Laura,Cooper,2792437814,1.41,Agricultural Engineering,2010,1978-07-02
Paige,Blair,1620275329,2.59,Agricultural Engineering,2015,1986-05-14
Nicole,Taylor,2100612273,3.61,Agricultural Engineering,2016,1980-03-21
Jennifer,Burns,1593062895,3.08,Agricultural Engineering,2011,2000-03-12
Julie,Ware,1376887015,2.87,Agricultural Engineering,2011,1994-10-08
Jessica,Bautista,2249302105,2.85,Agricultural Engineering,2017,2005-08-06
Aaron,Thompson,1315213666,2.54,Agricultural Engineering,2015,1979-01-23
Kenneth,Rowe,1599955036,3.16,Agricultural Engineering,2018,2003-04-14
Crystal,Moore,1620561154,1.85,Agricultural Engineering,2016,1984-07-24
Matthew,May,2084696668,1.25,Agricultural Engineering,2018,1999-02-20
Timothy,Moran,2452640129,3.34,Agricultural Engineering,2016,1953-10-07
Robert,Carter,1844692375,1.61,Agricultural Engineering,2015,1992-01-06
Sherry,Wyatt,2384471851,1.32,Agricultural Engineering,2015,1984-08-14
Brian,Walsh,2856596383,1.75,Agricultural Engineering,2011,1960-09-05
Megan,Stone,1375442066,1.07,Agricultural Engineering,2017,1965-04-09
Eric,Green,2012034105,3.69,Agricultural Engineering,2021,1992-12-03
John,Cruz,2418086430,1.38,Agricultural Engineering,2015,1980-10-27
Christopher,Ellis,1551974759,1.56,Agricultural Engineering,2022,1967-06-21
Jacqueline,Carey,2985990243,1.79,Agricultural Engineering,2017,1950-01-06
Jeanne,Stevens,2318035541,3.28,Agricultural Engineering,2015,1996-02-23
William,Carr,2399375595,3.58,Agricultural Engineering,2017,1973-07-27
Belinda,Smith,1752119318,3.31,Agricultural Engineering,2016,1970-12-12
Joyce,Simpson,1247595257,1.69,Agricultural Engineering,2015,1951-10-21
Cindy,Smith,1235543888,3.69,Agricultural Engineering,2015,2002-10-15
Kimberly,Parker,2008175856,2.14,Agricultural Engineering,2014,1963-06-17
Joshua,Rogers,1899947327,3.32,Agricultural Engineering,2021,1980-08-14
Russell,Moreno,1536081353,2.08,Agricultural Engineering,2012,1964-11-04
Selena,Robinson,2125913551,3.0,Agricultural Engineering,2011,1982-05-21
Mallory,Owens,1275084678,3.51,Agricultural Engineering,2021,1971-08-07
Andrew,Simmons,2596456469,1.87,Agricultural Engineering,2020,1956-07-26
Michael,Odom,1736751702,2.0,Agricultural Engineering,2014,1993-03-25
Dominique,Snyder,1423550907,2.65,Agricultural Engineering,2015,1999-07-09
Tina,Smith,1837116658,1.95,Agricultural Engineering,2012,1998-02-22
William,Bush,2491474721,2.27,Agricultural Engineering,2014,2004-06-23
Anna,Erickson,1510247396,1.84,Agricultural Engineering,2012,1981-01-28
Matthew,Baker,1947678347,1.62,Agricultural Engineering,2010,1992-08-18
Debbie,Lindsey,2673485911,1.68,Agricultural Engineering,2011,1992-12-13
Thomas,Knight,2934835241,3.58,Agricultural Engineering,2013,1952-02-03
Walter,Ross,1791073895,1.7,Agricultural Engineering,2016,2000-07-17
Chelsea,Obrien,1712311773,3.99,Agricultural Engineering,2016,1967-06-02
Susan,Campbell,1828507432,1.82,Agricultural Engineering,2018,1973-03-13
Troy,Trevino,2773093632,1.69,Agricultural Engineering,2011,1989-12-25
Darren,Nash,1721410637,1.95,Agricultural Engineering,2011,1959-06-02
Todd,Moore,2924166553,1.12,Agricultural Engineering,2017,1951-10-14
Alicia,Maldonado,1282086202,2.96,Agricultural Engineering,2010,1987-01-14
Jonathan,Young,2396431925,1.11,Agricultural Engineering,2011,1971-08-08
Teresa,Bonilla,2978623163,2.18,Agricultural Engineering,2019,1979-12-03
Yvonne,Branch,1230286102,3.43,Agricultural Engineering,2018,1974-09-12
Cynthia,Duran,1214323423,2.54,Agricultural Engineering,2019,1976-03-12
Kelly,Barber,1711131927,3.82,Agricultural Engineering,2012,2000-03-14
Amanda,Allen,1516025192,2.21,Agricultural Engineering,2013,1992-05-15
Ronald,Brandt,2319737365,3.56,Agricultural Engineering,2016,1977-05-06
Brad,West,2302337030,2.81,Agricultural Engineering,2012,2001-07-24
Joann,Gonzalez,1749811798,1.08,Agricultural Engineering,2018,1974-06-06
Sarah,Phelps,2390746151,1.73,Agricultural Engineering,2022,1995-08-07
Jacob,Moran,2541990667,1.17,Agricultural Engineering,2015,1985-09-27
Kyle,Davis,1092281787,2.72,Agricultural Engineering,2018,1953-10-19
Brad,Chavez,1620096312,2.18,Agricultural Engineering,2018,1988-03-25
Stephanie,Huerta,2117248975,2.64,Agricultural Engineering,2012,1972-08-20
Hector,Bowen,1368064487,3.92,Agricultural Engineering,2021,2003-11-27
Nicole,Wagner,1093911955,1.5,Agricultural Engineering,2012,1974-04-07
Nancy,Bishop,2236610429,2.34,Agricultural Engineering,2014,1997-06-06
Lauren,Parker,1869959956,1.37,Agricultural Engineering,2015,1968-07-13
Thomas,Watson,2806732902,3.39,Agricultural Engineering,2014,1994-03-05
Patricia,Hill,1378637127,1.49,Agricultural Engineering,2011,2001-09-10
Jose,Smith,1470066815,1.6,Agricultural Engineering,2011,1965-12-14
Aaron,Ortega,1212970672,3.73,Agricultural Engineering,2010,1989-12-18
Christopher,Jensen,1621510588,3.22,Agricultural Engineering,2011,1991-03-19
Maria,Robinson,1656392997,1.56,Agricultural Engineering,2016,1965-01-18
Diana,Washington,1776497368,1.03,Agricultural Engineering,2011,1953-04-02
Ashley,Gordon,1943866335,3.05,Agricultural Engineering,2020,1966-07-03
Patrick,Ward,1239848198,3.66,Agricultural Engineering,2018,1950-11-19
Carlos,Anderson,1160660442,1.66,Agricultural Engineering,2015,1994-01-19
Kristin,Kelly,1185646719,2.13,Agricultural Engineering,2022,1957-12-17
Kimberly,Lester,2761662281,3.05,Agricultural Engineering,2016,1951-07-13
Brandon,Fields,1254385509,1.68,Agricultural Engineering,2018,1978-02-17
Daniel,Mitchell,2705421138,2.31,Agricultural Engineering,2017,1989-02-01
Stephanie,Michael,1997515817,1.73,Agricultural Engineering,2014,2005-11-02
Dominique,Merritt,1017391936,1.16,Agricultural Engineering,2022,1998-03-06
Donna,Williams,2714573555,3.26,Agricultural Engineering,2013,1980-08-16
Debra,Casey,2137384282,3.62,Agricultural Engineering,2020,1973-03-10
Jason,Jordan,1896997684,2.0,Agricultural Engineering,2017,1983-07-10
Thomas,Scott,2290489721,3.78,Agricultural Engineering,2010,1998-01-26
Lindsay,Frost,1617172548,1.48,Agricultural Engineering,2018,1984-01-09
Lisa,Hawkins,1465169355,2.18,Agricultural Engineering,2017,1975-07-19
Christine,Wright,1608359328,2.35,Agricultural Engineering,2011,1955-02-17
Derrick,Deleon,1083742464,2.72,Agricultural Engineering,2011,1987-02-20
Sydney,Key,1345534037,3.73,Agricultural Engineering,2011,1991-02-24
Larry,Wright,2576885964,2.85,Agricultural Engineering,2011,1956-08-15
Derek,White,1617014388,1.89,Agricultural Engineering,2014,1961-03-07
Christine,Martin,2913851350,3.7,Agricultural Engineering,2020,1950-12-02
Benjamin,Campos,1380001521,3.04,Agricultural Engineering,2017,1978-10-01
Amanda,Nichols,1923652042,2.88,Agricultural Engineering,2020,1998-01-22
Pedro,Ochoa,1945981255,1.8,Agricultural Engineering,2019,1993-12-28
Lindsey,Nunez,1615141527,2.56,Agricultural Engineering,2010,1982-12-09
Rebecca,Johnson,2815618366,1.04,Agricultural Engineering,2014,1951-05-16
Kimberly,Bailey,2417501665,3.62,Agricultural Engineering,2013,1975-03-13
Erika,Jacobs,2073784013,3.92,Agricultural Engineering,2019,1968-08-02
Erin,Wilson,1476238295,1.13,Agricultural Engineering,2013,1976-08-17
Charles,Hooper,2246331626,3.7,Agricultural Engineering,2011,1953-04-16
Kim,Rodgers,1083673493,2.03,Agricultural Engineering,2022,1965-12-27
Johnathan,Tucker,2444198204,2.66,Agricultural Engineering,2011,1966-11-09
Kevin,Malone,2061856538,2.34,Agricultural Engineering,2013,1961-09-10
Jessica,Glover,2530703775,3.77,Agricultural Engineering,2021,1987-08-19
Megan,Moreno,1712071667,2.65,Agricultural Engineering,2016,1992-04-05
Anne,Garner,2171287827,3.13,Agricultural Engineering,2016,1989-06-17
Jennifer,Coleman,2203977091,2.77,Agricultural Engineering,2014,1980-01-19
Ronald,Brown,2984315968,3.54,Agricultural Engineering,2012,1967-04-09
Richard,Newton,2799153011,3.22,Agricultural Engineering,2016,2005-06-26
Amy,Hill,2803339435,2.46,Agricultural Engineering,2018,1957-05-21
John,Mcknight,2497659001,2.43,Agricultural Engineering,2020,1984-09-08
Samuel,Sandoval,1321274177,3.83,Agricultural Engineering,2015,1974-05-20
William,Kelly,1432622994,2.45,Agricultural Engineering,2020,1973-03-15
Jessica,Collins,2625623008,3.4,Agricultural Engineering,2012,1999-10-01
Nicole,Foster,1155448800,2.26,Agricultural Engineering,2012,1987-06-08
Courtney,Mccormick,1585528979,2.08,Agricultural Engineering,2016,1961-12-22
Jill,Ford,2677844927,3.16,Agricultural Engineering,2018,1951-03-10
Jennifer,Thomas,1038813486,3.76,Agricultural Engineering,2010,1999-07-24
Leroy,Castro,2570670084,2.99,Agricultural Engineering,2016,1979-04-11
Ellen,Brown,1801166525,2.67,Agricultural Engineering,2017,1992-08-09
Rachel,Jacobs,1635038028,1.02,Agricultural Engineering,2018,1993-11-03
Randall,Roberts,1626169903,2.29,Agricultural Engineering,2019,1985-11-23
Toni,Orr,1018780068,3.16,Agricultural Engineering,2021,1954-07-15
Mark,Davenport,2702335577,3.17,Agricultural Engineering,2018,1970-08-21
Stephen,Garcia,2030574085,2.55,Agricultural Engineering,2018,1990-02-14
Derek,Crawford,1459340773,2.49,Agricultural Engineering,2022,1992-12-19
Brittany,Ellis,2236110384,1.64,Agricultural Engineering,2019,1964-01-15
Amy,Garrison,2693064336,2.45,Agricultural Engineering,2019,2005-07-18
Heather,Snyder,2919973933,2.76,Agricultural Engineering,2018,1978-07-23
Ashley,Wilson,2288091090,3.07,Agricultural Engineering,2020,1965-12-18
Barry,Moses,2321767565,2.88,Agricultural Engineering,2013,1955-04-09
Jessica,Allen,1301647482,3.86,Agricultural Engineering,2018,1964-09-01
John,Richards,2635342639,3.96,Agricultural Engineering,2011,1998-04-22
Alison,Perez,1571770511,2.63,Agricultural Engineering,2020,1988-03-22
Christy,Barnes,1828102466,2.07,Agricultural Engineering,2018,1991-04-25
Anita,Velasquez,1673358297,3.24,Agricultural Engineering,2010,1959-11-21
Linda,Lopez,2475603219,2.8,Agricultural Engineering,2019,1964-05-18
Stephanie,Alexander,1136644891,1.92,Agricultural Engineering,2018,1960-11-07
Shelly,James,2880434911,2.97,Agricultural Engineering,2021,1957-03-10
Michele,Moore,2119124360,1.28,Agricultural Engineering,2018,1987-08-13
Leonard,Vaughn,1129318350,1.53,Agricultural Engineering,2020,1997-05-28
Chase,Williams,2295761468,2.95,Agricultural Engineering,2015,1958-04-27
Joseph,Lewis,1002393069,1.14,Agricultural Engineering,2013,1964-05-19
Michael,Wong,1045546145,3.55,Agricultural Engineering,2013,1969-04-06
James,Butler,2632649124,3.94,Agricultural Engineering,2012,1977-12-22
Christopher,Park,1444421134,1.07,Agricultural Engineering,2012,1964-09-09
Melanie,Jones,2263473956,1.25,Agricultural Engineering,2016,1976-07-03
Cody,Washington,1124216573,3.4,Agricultural Engineering,2011,1992-10-28
Melanie,Johnson,2195051829,1.6,Agricultural Engineering,2020,1981-09-02
James,Hodges,1546827826,1.31,Agricultural Engineering,2010,1995-07-19
Linda,Wilkerson,2411280042,1.61,Agricultural Engineering,2019,2003-03-02
James,Robertson,1532927484,2.38,Agricultural Engineering,2020,1960-07-07
Joy,Shelton,1131845805,2.58,Agricultural Engineering,2020,1998-07-01
Stephanie,Lucas,2675787836,2.79,Agricultural Engineering,2011,1972-04-28
Isabella,Miller,1037061382,2.16,Agricultural Engineering,2022,2001-02-11
Adam,Torres,1125332812,3.51,Agricultural Engineering,2011,1971-05-20
Kenneth,Richardson,1191245624,2.5,Agricultural Engineering,2012,1982-01-19
April,Taylor,1727854362,2.84,Agricultural Engineering,2014,2002-05-18
Anthony,Pennington,1439486864,2.13,Agricultural Engineering,2021,2002-10-04
Eric,Gordon,1195999477,1.69,Agricultural Engineering,2015,1968-05-05
Natalie,Harrison,2994787246,3.66,Agricultural Engineering,2021,1966-08-07
Jeffrey,Baird,2118592741,3.19,Agricultural Engineering,2014,1995-11-09
Samantha,Evans,1338514710,1.43,Agricultural Engineering,2010,2000-06-21
George,Jones,1198660554,3.86,Agricultural Engineering,2020,1981-01-02
Kaylee,Beck,1471675927,1.89,Agricultural Engineering,2017,1952-07-25
Susan,Jackson,2494768308,1.97,Agricultural Engineering,2016,1966-02-16
Lisa,Pope,1542607939,3.92,Agricultural Engineering,2017,1954-12-02
Richard,Johns,1464908719,1.92,Agricultural Engineering,2015,1990-02-09
Joseph,Gutierrez,1016651096,2.95,Agricultural Engineering,2010,1995-02-08
Teresa,Nguyen,1287803676,2.51,Agricultural Engineering,2012,1972-11-28
Samantha,Moore,1428084902,1.12,Agricultural Engineering,2020,1971-02-18
Jason,Lopez,1891487467,3.46,Agricultural Engineering,2020,1954-02-01
Rhonda,Rodriguez,2483740887,1.88,Agricultural Engineering,2015,1965-06-18
Oscar,Massey,1725284625,1.66,Agricultural Engineering,2013,1961-02-13
Richard,Wolfe,2273084659,2.91,Agricultural Engineering,2013,1991-05-20
Lindsey,Martinez,2237827244,3.3,Agricultural Engineering,2010,1975-08-12
Tracie,Montoya,1267755389,2.15,Agricultural Engineering,2010,1978-06-26
Brian,Butler,1337540356,1.47,Agricultural Engineering,2011,1983-12-28
Timothy,Rose,1644496177,1.55,Agricultural Engineering,2018,1998-07-13
Amy,Bautista,2386501696,3.07,Agricultural Engineering,2019,2002-06-26
Robert,Jones,2195273179,2.66,Agricultural Engineering,2010,1995-10-01
Krista,Davis,1904933404,3.65,Agricultural Engineering,2012,1972-04-23
Sandra,Robertson,1511411950,3.11,Agricultural Engineering,2020,2002-04-04
Harry,Bowers,2581060304,3.96,Agricultural Engineering,2017,1989-09-24
Desiree,Mathis,1415134183,3.92,Agricultural Engineering,2011,1997-03-08
Bradley,Garcia,1051194290,1.65,Agricultural Engineering,2017,2001-01-25
Steven,Gould,2571953989,3.28,Agricultural Engineering,2017,1956-05-25
Heather,Martinez,1707036339,2.12,Agricultural Engineering,2018,1992-12-07
Nancy,Wells,2928027699,3.63,Agricultural Engineering,2018,1993-04-13
Joshua,Brown,2070229896,3.61,Agricultural Engineering,2010,1953-05-10
Kelly,Maynard,2518865633,3.66,Agricultural Engineering,2021,1950-01-13
Mia,Jefferson,1014325212,1.23,Agricultural Engineering,2022,1963-07-01
Dawn,Le,1830855608,3.49,Agricultural Engineering,2017,1977-05-19
Mary,Dixon,2475090417,1.14,Agricultural Engineering,2021,1969-03-10
Benjamin,Steele,2962827237,2.34,Agricultural Engineering,2014,1988-07-20
Ann,Dixon,2074050334,1.02,Agricultural Engineering,2013,1969-04-06
Brittany,Clayton,1746243635,2.2,Agricultural Engineering,2018,1964-12-09
Julie,Walter,1547984952,1.01,Agricultural Engineering,2017,1961-08-19
Carolyn,Boyd,1516397067,2.76,Agricultural Engineering,2013,1985-12-06
Kenneth,Lewis,2904801037,2.3,Agricultural Engineering,2013,1977-02-17
Melissa,Griffin,1903321245,3.92,Agricultural Engineering,2013,1987-10-26
April,Kirk,1966891688,2.37,Agricultural Engineering,2010,1983-03-09
James,Harris,1197496848,1.96,Agricultural Engineering,2019,1971-06-06
Karen,Arnold,2846352836,1.94,Agricultural Engineering,2013,2001-07-21
Catherine,Wade,1386379165,3.59,Agricultural Engineering,2021,1981-11-27
Jason,Quinn,2463929158,2.32,Agricultural Engineering,2021,1966-02-21
Mark,Perkins,2570610245,1.18,Agricultural Engineering,2011,1975-07-05
James,Hardin,2411167788,2.63,Agricultural Engineering,2021,1950-10-19
Wesley,Glass,1692244434,3.41,Agricultural Engineering,2015,1985-03-26
Adrian,Armstrong,2650761287,1.89,Agricultural Engineering,2022,1959-11-11
Jennifer,Fox,2210070165,2.0,Agricultural Engineering,2018,1982-04-16
Melanie,Carr,2712294293,3.74,Agricultural Engineering,2022,1990-10-07
Sarah,Thomas,1518185963,3.05,Agricultural Engineering,2013,1996-04-24
Jose,Russo,2743837100,2.04,Agricultural Engineering,2013,1954-04-04
Leslie,Jordan,1791641578,1.28,Agricultural Engineering,2022,1988-05-20
Steven,Barber,1197223007,1.27,Agricultural Engineering,2012,1989-01-17
Donna,James,2976543450,2.71,Agricultural Engineering,2021,1952-12-12
Natasha,Oneal,2679795025,1.74,Agricultural Engineering,2011,1984-09-12
Cory,Stevens,2786695717,3.89,Agricultural Engineering,2012,1971-07-15
Austin,Lopez,2513671860,3.25,Agricultural Engineering,2020,1956-05-23
Cole,Berry,1991210925,1.92,Agricultural Engineering,2010,2004-07-23
Laura,Avery,1105049318,1.65,Agricultural Engineering,2020,1976-01-28
Brandon,Howard,2144446824,2.64,Agricultural Engineering,2010,1954-06-21
Jennifer,Huff,2486665693,2.45,Agricultural Engineering,2013,1952-05-11
Keith,Williams,2637109001,1.11,Agricultural Engineering,2018,1976-11-26
Emily,Ramsey,2642786764,1.53,Agricultural Engineering,2018,2000-12-25
Christopher,Mccarthy,1032659696,1.03,Agricultural Engineering,2020,1953-09-05
Jennifer,Tyler,2787305003,2.09,Agricultural Engineering,2011,1995-03-05
Jaclyn,Reilly,1608174418,3.18,Agricultural Engineering,2012,1967-11-27
Holly,Martin,1089150882,1.82,Agricultural Engineering,2021,2004-10-06
Jacob,Perry,1115955638,1.33,Agricultural Engineering,2020,1952-08-06
Charles,Austin,1714229508,2.71,Agricultural Engineering,2019,1958-08-26
Katherine,Hess,1239667727,1.26,Agricultural Engineering,2012,1957-08-23
Kayla,Castro,2876119914,2.73,Agricultural Engineering,2014,1958-11-10
Danielle,Hall,2131952537,1.65,Agricultural Engineering,2011,1955-09-21
Ashley,Jenkins,1489650907,3.4,Agricultural Engineering,2011,1950-05-21
Alicia,Clay,2570879176,3.46,Agricultural Engineering,2018,1990-10-14
Andrea,Jackson,2063984938,3.32,Agricultural Engineering,2020,1995-03-01
Ashley,Martinez,2493392531,1.57,Agricultural Engineering,2012,1972-02-11
William,Chapman,2033282944,3.76,Agricultural Engineering,2021,1998-05-15
Dean,Wilkins,1703267570,3.15,Agricultural Engineering,2014,1974-07-11
Richard,Adams,1631874316,3.8,Agricultural Engineering,2017,2000-05-23
Laura,Olsen,2731919695,2.16,Agricultural Engineering,2018,2001-05-26
James,Gomez,2734609076,2.56,Agricultural Engineering,2014,1974-02-20
Michael,Forbes,2021242262,2.25,Agricultural Engineering,2011,1993-09-05
Carmen,Flores,1110013990,3.07,Agricultural Engineering,2013,1978-03-13
Destiny,Boyd,2513787488,3.67,Agricultural Engineering,2022,1971-04-08
Denise,Odom,1705516349,3.73,Agricultural Engineering,2021,1964-11-02
Shawn,Hughes,1176011264,1.26,Agricultural Engineering,2015,1988-12-27
Colleen,Fuller,1343649247,3.76,Agricultural Engineering,2020,1985-12-01
Chad,Wolfe,1160633364,1.8,Agricultural Engineering,2010,1963-04-07
Pamela,Morris,1621628859,2.86,Agricultural Engineering,2016,1994-06-27
Erica,Cox,1825732694,1.76,Agricultural Engineering,2020,1958-06-05
Raymond,Franklin,1213885661,1.19,Agricultural Engineering,2012,1997-08-14
Lori,Smith,2796427015,2.08,Agricultural Engineering,2015,2002-08-17
Amanda,Avery,1165176049,3.91,Agricultural Engineering,2014,1969-10-18
Tamara,Marsh,2512279724,1.72,Agricultural Engineering,2013,1979-03-23
Kurt,Green,2028410251,3.41,Agricultural Engineering,2018,1994-11-09
Emily,Merritt,2150308846,1.56,Agricultural Engineering,2015,1961-04-18
Curtis,Ryan,1012669298,2.55,Agricultural Engineering,2016,1953-04-20
Erika,Villarreal,1679984815,3.33,Agricultural Engineering,2017,1956-02-16
Jennifer,Bennett,1765464325,2.47,Agricultural Engineering,2017,1950-06-17
Jacqueline,Escobar,1897566611,1.87,Agricultural Engineering,2015,1971-05-04
James,Fuentes,2790248611,2.86,Agricultural Engineering,2010,1964-12-22
Frank,Elliott,1957536005,3.92,Agricultural Engineering,2016,1981-04-28
Julie,Sheppard,2003871945,3.77,Agricultural Engineering,2010,1961-08-09
Carol,Wall,2347434017,2.86,Agricultural Engineering,2015,1981-02-22
Kimberly,Barrera,2324998056,3.09,Agricultural Engineering,2015,1995-10-20
Patrick,Knox,1772621627,3.35,Agricultural Engineering,2012,1978-02-10
Devon,Fox,1073046720,3.98,Agricultural Engineering,2015,1965-01-22
Shelby,Friedman,2103380122,1.9,Agricultural Engineering,2012,1961-01-17
Amanda,Jensen,1315037553,3.01,Agricultural Engineering,2015,1950-10-21
Victoria,Alexander,1167765052,1.98,Agricultural Engineering,2013,1959-04-25
Robert,Fry,2903799214,3.92,Agricultural Engineering,2020,1981-03-10
Meghan,Strickland,2418769950,1.76,Agricultural Engineering,2021,1968-10-03
Heather,Kirk,2450548808,1.42,Agricultural Engineering,2013,1962-06-24
Todd,Simmons,1914230134,3.51,Agricultural Engineering,2015,1959-04-04
William,Cunningham,1675745645,1.33,Agricultural Engineering,2016,1993-05-28
Kyle,Singleton,1387979310,3.91,Agricultural Engineering,2022,1999-01-08
Michelle,Shaw,1844011264,2.58,Agricultural Engineering,2020,1958-09-17
Juan,Silva,1702777806,1.44,Agricultural Engineering,2011,1991-08-09
Debra,Thomas,1951954126,2.95,Agricultural Engineering,2014,1962-10-05
Nicole,Rivas,2100575912,1.94,Agricultural Engineering,2013,1961-06-15
Derek,Watts,2901905590,2.87,Agricultural Engineering,2016,1992-09-10
Alyssa,Patrick,2213051891,1.83,Agricultural Engineering,2014,1983-07-20
Christopher,Miller,2476467356,2.5,Agricultural Engineering,2013,1979-09-14
Charles,Sanchez,1455335296,2.72,Agricultural Engineering,2011,1976-03-02
Carolyn,Taylor,1804608293,3.64,Agricultural Engineering,2016,1993-09-18
Courtney,Walker,1518661938,3.53,Agricultural Engineering,2016,1981-09-11
Theresa,Johnson,2247909254,2.49,Agricultural Engineering,2015,1967-08-27
Emily,Sanchez,1755512222,3.38,Agricultural Engineering,2016,1972-05-04
Ronald,Jones,1172601315,2.17,Agricultural Engineering,2012,1999-06-22
Harry,Clarke,1811646596,1.07,Agricultural Engineering,2017,1951-10-27
Melissa,Bird,1000900399,3.88,Agricultural Engineering,2021,2005-11-09
Carrie,Young,1385107861,3.93,Agricultural Engineering,2013,1979-10-22
Alexa,Martin,1153476697,3.21,Agricultural Engineering,2016,1975-02-07
Chad,Turner,1901415829,2.63,Agricultural Engineering,2017,1972-12-04
Tyler,Knox,1011988006,2.93,Agricultural Engineering,2020,1964-03-28
Elizabeth,Scott,2174887423,3.59,Agricultural Engineering,2014,1990-10-01
Lisa,Thompson,1442717658,2.54,Agricultural Engineering,2014,2000-07-12
Samuel,Young,2226578229,3.71,Agricultural Engineering,2021,1998-02-14
Rachel,Wood,1330609793,1.12,Agricultural Engineering,2013,1955-08-27
Rebecca,Carroll,1443833728,3.65,Agricultural Engineering,2016,2002-07-02
Sarah,Potter,2422736261,1.3,Agricultural Engineering,2016,1962-06-04
James,Brewer,2614593003,3.84,Agricultural Engineering,2012,1967-03-02
Joanna,Riley,1043762216,3.73,Agricultural Engineering,2017,1966-01-20
John,Rivas,2849713670,1.16,Agricultural Engineering,2011,1973-07-13
Matthew,Garcia,2862143790,2.68,Agricultural Engineering,2013,1984-02-09
Catherine,Glover,2415151601,1.39,Agricultural Engineering,2010,1954-07-28
Patricia,Taylor,1471734809,1.1,Agricultural Engineering,2012,1984-07-17
Tracey,Shaffer,2393543395,1.02,Agricultural Engineering,2017,2000-12-22
